0	file:/home/avkoehl/programs/mallet-tests/./reviews/1150.txt	0.0012594458438287153	0.003778337531486146	0.0012594458438287153	0.5780856423173804	0.06675062972292191	0.006297229219143577	0.1397984886649874	0.021410579345088162	0.15491183879093198	0.02644836272040302
1	file:/home/avkoehl/programs/mallet-tests/./reviews/871.txt	0.010869565217391304	7.246376811594203E-4	0.17028985507246377	0.3036231884057971	0.19927536231884058	0.007971014492753623	0.07028985507246377	0.09057971014492754	0.007971014492753623	0.13840579710144926
2	file:/home/avkoehl/programs/mallet-tests/./reviews/491.txt	0.01339764201500536	5.359056806002144E-4	0.27813504823151125	0.2470525187566988	0.25991425509110394	0.006966773847802787	0.011254019292604502	0.17738478027867097	0.0026795284030010718	0.0026795284030010718
3	file:/home/avkoehl/programs/mallet-tests/./reviews/1237.txt	0.051991150442477874	0.016592920353982302	0.11836283185840708	0.206858407079646	0.19579646017699115	0.023230088495575223	0.2157079646017699	0.03650442477876106	0.1338495575221239	0.0011061946902654867
4	file:/home/avkoehl/programs/mallet-tests/./reviews/1212.txt	0.00375	0.00875	0.01375	0.24625	0.14875	0.00375	0.15375	0.01125	0.30875	0.10125
5	file:/home/avkoehl/programs/mallet-tests/./reviews/346.txt	0.03208363374188897	0.1669069935111752	0.013338139870223503	0.31470800288392214	0.31542898341744774	0.012617159336697908	0.06669069935111752	0.04866618601297765	0.0025234318673395817	0.027036770007209804
6	file:/home/avkoehl/programs/mallet-tests/./reviews/703.txt	0.20660146699266504	0.0012224938875305623	0.05745721271393643	0.20904645476772615	0.24083129584352078	0.05745721271393643	0.10635696821515893	0.042787286063569685	0.042787286063569685	0.035452322738386305
7	file:/home/avkoehl/programs/mallet-tests/./reviews/1463.txt	0.06784386617100371	0.019516728624535316	0.22769516728624536	0.12174721189591078	0.24442379182156135	9.293680297397769E-4	0.2128252788104089	0.03810408921933085	0.008364312267657992	0.05855018587360595
8	file:/home/avkoehl/programs/mallet-tests/./reviews/44.txt	0.00351288056206089	0.00117096018735363	0.03864168618266979	0.19789227166276346	0.32669789227166274	0.06908665105386416	0.059718969555035126	0.16042154566744732	0.01288056206088993	0.12997658079625293
9	file:/home/avkoehl/programs/mallet-tests/./reviews/1366.txt	0.10478199718706048	0.04571026722925457	0.0189873417721519	0.4732770745428973	0.051336146272855133	0.009142053445850914	0.2890295358649789	0.006329113924050633	7.032348804500703E-4	7.032348804500703E-4
10	file:/home/avkoehl/programs/mallet-tests/./reviews/1643.txt	0.01478494623655914	0.009408602150537635	0.01478494623655914	0.3239247311827957	0.09543010752688172	0.04704301075268817	0.14919354838709678	0.028225806451612902	0.2620967741935484	0.05510752688172043
11	file:/home/avkoehl/programs/mallet-tests/./reviews/1731.txt	7.6103500761035E-4	0.00228310502283105	0.06925418569254185	0.5045662100456622	0.12100456621004566	0.14687975646879756	0.12861491628614916	0.00684931506849315	0.01141552511415525	0.00837138508371385
12	file:/home/avkoehl/programs/mallet-tests/./reviews/1959.txt	0.03909952606635071	0.001184834123222749	0.11018957345971564	0.3566350710900474	0.21445497630331753	0.005924170616113744	0.10545023696682465	0.015402843601895734	0.0035545023696682463	0.1481042654028436
13	file:/home/avkoehl/programs/mallet-tests/./reviews/1222.txt	0.20693069306930692	0.032673267326732675	0.06633663366336634	0.20693069306930692	0.25643564356435644	0.0049504950495049506	0.10198019801980197	0.06831683168316832	0.01089108910891089	0.04455445544554455
14	file:/home/avkoehl/programs/mallet-tests/./reviews/1118.txt	0.13345195729537365	0.05516014234875445	0.051601423487544484	0.27580071174377224	0.16903914590747332	0.0017793594306049821	0.20106761565836298	0.051601423487544484	0.005338078291814947	0.05516014234875445
15	file:/home/avkoehl/programs/mallet-tests/./reviews/1901.txt	0.08139534883720931	0.25452196382428943	0.003875968992248062	0.1227390180878553	0.18992248062015504	0.006459948320413436	0.2467700258397933	0.06330749354005168	0.029715762273901807	0.0012919896640826874
16	file:/home/avkoehl/programs/mallet-tests/./reviews/10.txt	0.022388059701492536	0.4134328358208955	0.0014925373134328358	0.034328358208955224	0.26119402985074625	0.016417910447761194	0.09104477611940298	0.10298507462686567	0.013432835820895522	0.04328358208955224
17	file:/home/avkoehl/programs/mallet-tests/./reviews/1445.txt	0.08112582781456953	0.17052980132450332	0.0016556291390728477	0.23013245033112584	0.2764900662251656	0.024834437086092714	0.13410596026490065	0.03145695364238411	0.014900662251655629	0.0347682119205298
18	file:/home/avkoehl/programs/mallet-tests/./reviews/1332.txt	0.031504065040650404	0.16971544715447154	0.0010162601626016261	0.33434959349593496	0.3018292682926829	0.007113821138211382	0.13719512195121952	0.009146341463414634	0.007113821138211382	0.0010162601626016261
19	file:/home/avkoehl/programs/mallet-tests/./reviews/692.txt	0.01566265060240964	0.0012048192771084338	0.07590361445783132	0.18433734939759036	0.10722891566265061	0.06867469879518072	0.02289156626506024	0.3265060240963855	0.056626506024096385	0.14096385542168674
20	file:/home/avkoehl/programs/mallet-tests/./reviews/513.txt	0.005813953488372093	0.0023939808481532147	0.008549931600547196	0.25136798905608754	0.24794801641586867	0.13987688098495213	0.08652530779753762	0.13850889192886456	3.419972640218878E-4	0.11867305061559508
21	file:/home/avkoehl/programs/mallet-tests/./reviews/1739.txt	8.756567425569177E-4	0.03765323992994746	0.006129597197898424	0.6558669001751314	0.19001751313485113	8.756567425569177E-4	0.1042031523642732	0.002626970227670753	8.756567425569177E-4	8.756567425569177E-4
